age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_level
36,Private,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,43,NA,low_income
32,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,48,United-States,low_income
65,NA,11th,7,Divorced,NA,Not-in-family,Asian-Pac-Islander,Female,0,0,15,United-States,low_income
18,Self-emp-not-inc,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,low_income
29,Private,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,65,NA,low_income
53,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
27,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,low_income
54,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,low_income
23,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,low_income
45,Private,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,low_income
24,Private,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Male,0,0,40,United-States,low_income
50,Private,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,low_income
58,Private,Bachelors,13,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,low_income
44,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,48,United-States,low_income
24,Private,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,55,United-States,low_income
53,Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,low_income
58,NA,Bachelors,13,Married-civ-spouse,NA,Husband,White,Male,0,0,70,United-States,low_income
26,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,low_income
22,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,low_income
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
78,NA,Assoc-acdm,12,Widowed,NA,Not-in-family,White,Female,0,0,4,United-States,low_income
43,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,28,United-States,low_income
60,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,low_income
34,Self-emp-not-inc,7th-8th,4,Never-married,Handlers-cleaners,Unmarried,Black,Male,0,0,10,United-States,low_income
46,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,low_income
46,Local-gov,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,low_income
69,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,low_income
47,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,low_income
29,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,low_income
37,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,United-States,low_income
33,Private,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,low_income
24,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,low_income
34,Private,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,low_income
56,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,NA,low_income
69,Federal-gov,11th,7,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,low_income
41,Self-emp-not-inc,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0,0,10,United-States,low_income
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
26,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,low_income
90,NA,7th-8th,4,Separated,NA,Not-in-family,White,Female,0,0,15,United-States,low_income
51,Federal-gov,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,low_income
51,Private,10th,6,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,low_income
17,Private,12th,8,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,low_income
43,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,low_income
21,Private,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico,low_income
31,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,low_income
40,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,low_income
18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,low_income
43,Private,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,0,0,40,United-States,low_income
31,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,85,United-States,low_income
28,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,low_income
44,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,low_income
37,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,United-States,low_income
18,Private,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,10,United-States,low_income
56,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,Germany,low_income
27,Private,Some-college,10,Never-married,Sales,Unmarried,White,Male,0,0,50,United-States,low_income
26,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Mexico,low_income
41,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,NA,low_income
32,Private,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,low_income
36,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,65,United-States,low_income
37,Private,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,low_income
31,Private,5th-6th,3,Never-married,Farming-fishing,Own-child,White,Male,0,0,25,Mexico,low_income
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,United-States,low_income
24,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,low_income
55,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,low_income
64,Local-gov,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,low_income
30,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,low_income
65,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,99,United-States,low_income
46,Federal-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,low_income
24,Private,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,35,United-States,low_income
36,Private,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,34,United-States,low_income
44,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Nicaragua,low_income
23,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,low_income
57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,low_income
38,Self-emp-inc,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,20,United-States,low_income
29,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,45,United-States,low_income
22,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,low_income
21,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,30,India,low_income
45,State-gov,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,low_income
76,Local-gov,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,13,United-States,low_income
22,Private,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,low_income
47,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,44,United-States,low_income
26,Private,HS-grad,9,Married-AF-spouse,Sales,Husband,White,Male,0,0,55,United-States,low_income
21,Private,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,low_income
27,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,0,0,15,United-States,low_income
26,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,low_income
31,Self-emp-not-inc,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,England,low_income
39,Private,11th,7,Divorced,Sales,Other-relative,White,Female,0,0,40,United-States,low_income
66,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,low_income
34,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
80,NA,HS-grad,9,Married-civ-spouse,NA,Husband,White,Male,0,0,25,United-States,low_income
21,Private,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,low_income
42,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,low_income
59,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,low_income
63,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,low_income
41,Private,9th,5,Divorced,Other-service,Other-relative,White,Female,0,0,35,United-States,low_income
19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,low_income
45,Local-gov,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,low_income
47,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,low_income
34,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,England,low_income
39,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,low_income
59,Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,low_income
54,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,low_income
22,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,25,United-States,low_income
20,NA,Assoc-acdm,12,Never-married,NA,Not-in-family,White,Female,0,0,32,United-States,low_income
43,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,low_income
48,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,low_income
26,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,low_income
60,NA,Bachelors,13,Married-civ-spouse,NA,Husband,White,Male,0,0,12,United-States,low_income
52,Local-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,low_income
57,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,low_income
30,Private,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,low_income
29,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,35,United-States,low_income
28,Private,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,low_income
30,Private,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,low_income
17,Private,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,low_income
54,Local-gov,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,low_income
31,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,low_income
55,NA,Bachelors,13,Married-civ-spouse,NA,Husband,White,Male,0,0,40,United-States,low_income
26,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,40,NA,low_income
37,Private,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,low_income
51,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,low_income
24,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,low_income
33,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,low_income
31,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,low_income
32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,45,United-States,low_income
35,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Puerto-Rico,low_income
40,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,36,United-States,low_income
19,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,53,United-States,low_income
23,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32,United-States,low_income
40,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,low_income
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
43,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,NA,low_income
26,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,low_income
32,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,low_income
25,State-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,low_income
20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,low_income
22,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,15,United-States,low_income
33,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
26,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,40,United-States,low_income
29,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,25,United-States,low_income
20,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,23,United-States,low_income
58,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,low_income
23,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,low_income
30,Private,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,low_income
67,State-gov,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,8,United-States,low_income
26,Private,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,White,Female,0,0,32,United-States,low_income
53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,low_income
27,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,low_income
29,Without-pay,Some-college,10,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,65,United-States,low_income
52,Private,Some-college,10,Widowed,Other-service,Unmarried,Black,Female,0,0,40,NA,low_income
34,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
46,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,low_income
30,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,low_income
20,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,low_income
20,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,24,United-States,low_income
54,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,low_income
43,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,55,United-States,low_income
17,NA,10th,6,Never-married,NA,Own-child,White,Male,0,0,40,United-States,low_income
48,State-gov,Masters,14,Divorced,Protective-serv,Not-in-family,White,Male,0,0,72,United-States,low_income
43,NA,Some-college,10,Separated,NA,Not-in-family,Black,Male,0,0,40,United-States,low_income
37,Private,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,low_income
45,Private,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,41,United-States,low_income
29,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,low_income
25,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
37,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,low_income
20,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States,low_income
17,Private,10th,6,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,low_income
27,Local-gov,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,low_income
26,Private,HS-grad,9,Never-married,Other-service,Other-relative,Black,Female,0,0,40,United-States,low_income
39,Private,11th,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,low_income
41,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,low_income
34,Private,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,low_income
67,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,12,NA,low_income
40,Private,Some-college,10,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,low_income
23,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,low_income
43,State-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,low_income
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,low_income
33,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,low_income
24,Private,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,South,low_income
45,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,46,United-States,low_income
49,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,low_income
19,Private,12th,8,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,low_income
42,State-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,low_income
25,Private,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,50,United-States,low_income
73,NA,HS-grad,9,Married-civ-spouse,NA,Husband,White,Male,0,0,15,United-States,low_income
19,Private,11th,7,Never-married,Other-service,Other-relative,White,Male,0,0,30,United-States,low_income
31,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,low_income
58,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,48,United-States,low_income
21,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,13,NA,low_income
41,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,China,low_income
59,NA,10th,6,Divorced,NA,Not-in-family,White,Female,0,0,40,England,low_income
44,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,low_income
24,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,low_income
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,low_income
50,Private,HS-grad,9,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,10,United-States,low_income
23,Local-gov,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Female,0,0,50,United-States,low_income
30,NA,HS-grad,9,Never-married,NA,Own-child,White,Male,0,0,40,United-States,low_income
46,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,low_income
21,State-gov,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,10,United-States,low_income
52,Private,9th,5,Separated,Other-service,Not-in-family,Black,Female,0,0,30,United-States,low_income
26,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,low_income
27,State-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,12,United-States,low_income
28,Private,11th,7,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,Nicaragua,low_income
32,Private,7th-8th,4,Separated,Sales,Unmarried,White,Female,0,0,35,United-States,low_income
30,Federal-gov,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,low_income
51,Local-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,low_income
28,Private,Some-college,10,Divorced,Other-service,Other-relative,Black,Male,0,0,24,United-States,low_income
61,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,low_income
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,low_income
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,low_income
59,Private,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,low_income
59,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,low_income
42,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,low_income
41,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,60,United-States,low_income
36,Private,HS-grad,9,Never-married,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,40,NA,low_income
25,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,low_income
22,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,low_income
53,Self-emp-inc,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,low_income
27,Private,9th,5,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Guatemala,low_income
19,Private,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,39,United-States,low_income
38,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,low_income
27,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,low_income
25,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,Guatemala,low_income
22,Private,12th,8,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,low_income
32,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,low_income
37,Private,Bachelors,13,Separated,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,low_income
22,Private,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,54,United-States,low_income
42,Private,Preschool,1,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,25,United-States,low_income
45,Private,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Female,0,0,38,United-States,low_income
33,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,low_income
39,Private,Some-college,10,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,low_income
30,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,low_income
52,Self-emp-not-inc,Some-college,10,Widowed,Craft-repair,Not-in-family,Black,Male,0,0,35,United-States,low_income
61,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,India,low_income
19,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,low_income
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51,United-States,low_income
69,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,8,United-States,low_income
22,NA,Some-college,10,Never-married,NA,Own-child,White,Male,0,0,25,United-States,low_income
29,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,low_income
24,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,Other,Male,0,0,14,United-States,low_income
42,Private,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,40,Poland,low_income
27,Private,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,low_income
53,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,low_income
22,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,low_income
25,Private,HS-grad,9,Separated,Protective-serv,Own-child,Black,Male,0,0,40,United-States,low_income
27,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,low_income
30,Private,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,37,United-States,low_income
27,Private,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,50,United-States,low_income
25,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,low_income
36,NA,HS-grad,9,Widowed,NA,Not-in-family,White,Female,0,0,4,United-States,low_income
32,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,low_income
70,Private,10th,6,Widowed,Craft-repair,Unmarried,White,Male,0,0,45,United-States,low_income
50,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,low_income
40,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,low_income
57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,low_income
39,Private,Masters,14,Never-married,Other-service,Not-in-family,White,Female,0,0,32,United-States,low_income
49,Private,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,low_income
31,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,Japan,low_income
60,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,low_income
27,Private,Prof-school,15,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,low_income
31,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,low_income
59,Private,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,low_income
19,NA,Some-college,10,Never-married,NA,Own-child,White,Female,0,0,20,United-States,low_income
18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,low_income
22,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,low_income
60,Private,10th,6,Widowed,Tech-support,Unmarried,White,Female,0,0,40,United-States,low_income
